"Date","Price","Open","High","Low","Vol.","Change %"
"07/09/2019","170","170","170","170","0.10K","0.00%"
"07/01/2019","170","170","170","170","3.09K","0.00%"
"06/28/2019","170","170","170","170","0.40K","0.00%"
"06/26/2019","170","170","170","170","18.19K","0.00%"
"06/25/2019","170","170","170","170","0.01K","0.00%"
"06/21/2019","170","170","170","170","0.07K","0.00%"
"06/19/2019","170","170","170","170","0.01K","0.00%"
"06/18/2019","170","170","170","170","0.23K","-2.86%"
"06/14/2019","175","175","175","175","0.24K","-2.78%"
"06/13/2019","180","180","180","180","1.49K","-2.70%"
"06/12/2019","185","185","185","185","0.70K","0.00%"
"06/11/2019","185","185","185","185","1.01K","0.00%"
"06/07/2019","185","185","185","185","0.70K","0.00%"
"06/06/2019","185","185","185","185","0.10K","0.00%"
"06/05/2019","185","185","185","185","0.05K","2.78%"
"06/03/2019","180","180","180","180","0.03K","0.00%"
"05/31/2019","180","180","180","180","1.30K","2.86%"
"05/29/2019","175","175","175","175","0.08K","-2.78%"
"05/28/2019","180","180","180","180","0.43K","-2.70%"
"05/27/2019","185","185","185","185","0.45K","0.00%"
"05/23/2019","185","185","185","185","0.08K","0.00%"
"05/22/2019","185","185","185","185","0.29K","0.00%"
"05/21/2019","185","185","185","185","0.11K","5.71%"
"05/20/2019","175","175","175","175","0.70K","-2.78%"
"05/17/2019","180","180","180","180","0.20K","0.00%"
"05/15/2019","180","180","180","180","0.03K","0.00%"
"05/13/2019","180","180","180","180","0.10K","5.88%"
"05/09/2019","170","170","170","170","2.00K","0.00%"
"05/08/2019","170","170","170","170","5.06K","-5.56%"
"05/07/2019","180","180","180","180","0.04K","0.00%"
"05/06/2019","180","180","180","180","0.26K","2.86%"
"05/03/2019","175","175","175","175","0.07K","-2.78%"
"04/30/2019","180","180","180","180","0.30K","0.00%"
"04/29/2019","180","180","180","180","25.03K","0.00%"
"04/25/2019","180","180","180","180","2.05K","0.00%"
"04/24/2019","180","180","180","180","0.20K","2.86%"
"04/18/2019","175","175","175","175","0.78K","0.00%"
"04/17/2019","175","175","175","175","0.10K","0.00%"
"04/15/2019","175","175","175","175","1.85K","0.00%"
"04/11/2019","175","175","175","175","0.48K","0.00%"
"04/10/2019","175","175","175","175","0.21K","6.06%"
"04/09/2019","165","165","165","165","0.07K","-2.94%"
"04/08/2019","170","170","170","170","0.01K","3.03%"
"04/03/2019","165","165","165","165","0.10K","-5.71%"
"04/02/2019","175","175","175","175","0.15K","6.06%"
"04/01/2019","165","165","165","165","0.20K","-2.94%"
"03/28/2019","170","170","170","170","0.20K","0.00%"
"03/27/2019","170","170","170","170","0.17K","0.00%"
"03/25/2019","170","170","170","170","0.10K","0.00%"
"03/22/2019","170","170","170","170","0.00K","0.00%"
"03/21/2019","170","170","170","170","0.39K","0.00%"
"03/20/2019","170","170","170","170","0.02K","0.00%"
"03/19/2019","170","170","170","170","0.09K","0.00%"
"03/18/2019","170","170","170","170","0.08K","6.25%"
"03/15/2019","160","160","160","160","0.09K","0.00%"
"03/14/2019","160","160","160","160","0.20K","0.00%"
"03/13/2019","160","160","160","160","0.33K","0.00%"
"03/12/2019","160","160","160","160","0.30K","0.00%"
"03/11/2019","160","160","160","160","0.07K","-5.88%"
"03/06/2019","170","170","170","170","0.10K","0.00%"
"02/28/2019","170","170","170","170","0.22K","6.25%"
"02/25/2019","160","160","160","160","0.25K","6.67%"
"02/22/2019","150","150","150","150","33.45K","0.00%"
"02/14/2019","150","150","150","150","53.94K","-6.25%"
"02/13/2019","160","160","160","160","1.33K","-3.03%"
"02/12/2019","165","165","165","165","0.06K","0.00%"
"02/11/2019","165","165","165","165","0.07K","-2.94%"
"02/08/2019","170","170","170","170","0.75K","0.00%"
"02/07/2019","170","170","170","170","0.05K","0.00%"
"02/05/2019","170","170","170","170","0.01K","3.03%"
"02/04/2019","165","165","165","165","0.05K","-2.94%"
"02/01/2019","170","170","170","170","0.64K","0.00%"
"01/31/2019","170","170","170","170","0.21K","3.03%"
"01/30/2019","165","165","165","165","0.10K","-2.94%"
"01/29/2019","170","170","170","170","0.08K","0.00%"
"01/22/2019","170","170","170","170","1.41K","0.00%"
"01/18/2019","170","170","170","170","0.93K","0.00%"
"01/16/2019","170","170","170","170","2.21K","0.00%"
"01/15/2019","170","170","170","170","0.62K","0.00%"
"01/14/2019","170","170","170","170","0.20K","0.00%"
