"Date","Price","Open","High","Low","Vol.","Change %"
"03/13/2017","15,000","15,000","15,000","15,000","0.00K","-2.60%"
"03/10/2017","15,400","15,400","15,400","15,400","0.00K","-0.65%"
"03/09/2017","15,500","15,500","15,500","15,500","0.00K","0.00%"
"03/08/2017","15,500","15,500","15,500","15,500","0.03K","0.00%"
"03/07/2017","15,500","15,500","15,500","15,500","0.00K","-3.13%"
"03/03/2017","16,000","16,000","16,000","16,000","0.02K","0.00%"
"03/01/2017","16,000","16,000","16,000","16,000","0.02K","-5.88%"
"02/27/2017","17,000","17,000","17,000","17,000","0.00K","0.00%"
"02/23/2017","17,000","17,000","17,000","17,000","0.00K","-3.95%"
"02/22/2017","17,700","17,700","17,700","17,700","0.00K","-1.64%"
"02/21/2017","17,995","17,995","17,995","17,995","0.00K","-0.03%"
"02/20/2017","18,000","18,000","18,000","18,000","0.00K","4.65%"
"02/18/2017","17,200","17,200","17,200","17,200","","0.00%"
"02/17/2017","17,200","17,200","17,200","17,200","0.00K","0.00%"
"02/16/2017","17,200","17,200","17,200","17,200","0.01K","0.00%"
"02/14/2017","17,200","17,200","17,200","17,200","0.04K","1.21%"
"02/13/2017","16,995","16,995","16,995","16,995","0.24K","6.22%"
"02/09/2017","16,000","16,000","16,000","16,000","0.01K","0.00%"
"02/08/2017","16,000","16,000","16,000","16,000","0.04K","-3.03%"
"02/03/2017","16,500","16,500","16,500","16,500","0.00K","-1.52%"
"02/01/2017","16,755","16,755","16,755","16,755","0.01K","-5.84%"
"01/30/2017","17,795","17,795","17,795","17,795","0.00K","0.00%"
"01/27/2017","17,795","17,795","17,795","17,795","0.00K","-1.08%"
"01/25/2017","17,990","17,990","17,990","17,990","0.01K","7.37%"
"01/23/2017","16,755","16,755","16,755","16,755","0.02K","-6.86%"
"01/20/2017","17,990","17,990","17,990","17,990","0.05K","0.03%"
"01/19/2017","17,985","17,985","17,985","17,985","0.00K","0.00%"
"01/18/2017","17,985","17,985","17,985","17,985","0.06K","7.37%"
"01/17/2017","16,750","16,750","16,750","16,750","0.01K","-6.94%"
"01/16/2017","18,000","18,000","18,000","18,000","0.02K","0.00%"
"01/13/2017","18,000","18,000","18,000","18,000","0.03K","0.00%"
"01/11/2017","18,000","18,000","18,000","18,000","0.02K","0.00%"
"01/10/2017","18,000","18,000","18,000","18,000","0.00K","0.00%"
"01/06/2017","18,000","18,000","18,000","18,000","0.01K","0.00%"
"01/05/2017","18,000","18,000","18,000","18,000","0.01K","0.00%"
"01/03/2017","18,000","18,000","18,000","18,000","0.00K","-2.70%"
"01/02/2017","18,500","18,500","18,500","18,500","0.01K","-2.63%"
"12/29/2016","19,000","19,000","19,000","19,000","0.01K","-2.51%"
"12/28/2016","19,490","19,490","19,490","19,490","0.00K","0.00%"
"12/27/2016","19,490","19,490","19,490","19,490","0.01K","0.00%"
"12/23/2016","19,490","19,490","19,490","19,490","0.01K","1.51%"
"12/22/2016","19,200","19,200","19,200","19,200","0.00K","-1.49%"
"12/21/2016","19,490","19,490","19,490","19,490","0.03K","-0.03%"
"12/19/2016","19,495","19,495","19,495","19,495","0.01K","-1.54%"
"12/14/2016","19,800","19,800","19,800","19,800","0.00K","4.21%"
"12/13/2016","19,000","19,000","19,000","19,000","0.01K","0.00%"
"12/09/2016","19,000","19,000","19,000","19,000","0.02K","0.00%"
"12/08/2016","19,000","19,000","19,000","19,000","0.36K","-4.04%"
"12/07/2016","19,800","19,800","19,800","19,800","0.01K","0.00%"
"12/05/2016","19,800","19,800","19,800","19,800","0.00K","-0.25%"
"11/30/2016","19,850","19,850","19,850","19,850","0.00K","-0.25%"
"11/25/2016","19,900","19,900","19,900","19,900","0.00K","0.03%"
"11/22/2016","19,895","19,895","19,895","19,895","0.01K","-0.53%"
"11/21/2016","20,000","20,000","20,000","20,000","0.03K","0.00%"
"11/18/2016","20,000","20,000","20,000","20,000","0.18K","0.00%"
"11/17/2016","20,000","20,000","20,000","20,000","0.00K","0.00%"
"11/16/2016","20,000","20,000","20,000","20,000","0.13K","-4.76%"
"11/14/2016","21,000","21,000","21,000","21,000","0.03K","0.00%"
"11/09/2016","21,000","21,000","21,000","21,000","0.00K","-4.50%"
"11/08/2016","21,990","21,990","21,990","21,990","0.00K","0.41%"
"11/07/2016","21,900","21,900","21,900","21,900","0.01K","-0.43%"
"11/04/2016","21,995","21,995","21,995","21,995","0.00K","0.00%"
"11/03/2016","21,995","21,995","21,995","21,995","0.00K","-0.02%"
"11/02/2016","22,000","22,000","22,000","22,000","0.01K","0.02%"
"10/31/2016","21,995","21,995","21,995","21,995","0.00K","0.00%"
"10/28/2016","21,995","21,995","21,995","21,995","0.02K","4.79%"
"10/27/2016","20,990","20,990","20,990","20,990","0.19K","4.95%"
"10/26/2016","20,000","20,000","20,000","20,000","0.04K","-2.44%"
"10/25/2016","20,500","20,500","20,500","20,500","0.10K","0.00%"
"10/24/2016","20,500","20,500","20,500","20,500","0.01K","0.00%"
"10/21/2016","20,500","20,500","20,500","20,500","0.05K","-2.36%"
"10/19/2016","20,995","20,995","20,995","20,995","0.00K","-0.02%"
"10/18/2016","21,000","21,000","21,000","21,000","0.00K","0.00%"
"10/14/2016","21,000","21,000","21,000","21,000","0.00K","-5.62%"
"10/11/2016","22,250","22,250","22,250","22,250","0.86K","-1.11%"
"10/07/2016","22,500","22,500","22,500","22,500","0.02K","0.00%"
"10/06/2016","22,500","22,500","22,500","22,500","0.02K","0.00%"
"10/05/2016","22,500","22,500","22,500","22,500","0.00K","-2.17%"
"10/03/2016","23,000","23,000","23,000","23,000","0.00K","-2.13%"
"09/30/2016","23,500","23,500","23,500","23,500","0.00K","0.00%"
"09/29/2016","23,500","23,500","23,500","23,500","0.50K","-2.02%"
"09/28/2016","23,985","23,985","23,985","23,985","0.00K","0.00%"
"09/27/2016","23,985","23,985","23,985","23,985","0.02K","-0.02%"
"09/26/2016","23,990","23,990","23,990","23,990","0.00K","-0.02%"
"09/23/2016","23,995","23,995","23,995","23,995","0.00K","0.00%"
"09/22/2016","23,995","23,995","23,995","23,995","0.04K","0.00%"
"09/21/2016","23,995","23,995","23,995","23,995","0.01K","6.64%"
"09/20/2016","22,500","22,500","22,500","22,500","0.02K","-6.25%"
"09/19/2016","24,000","24,000","24,000","24,000","0.02K","0.00%"
"09/16/2016","24,000","24,000","24,000","24,000","0.05K","0.00%"
"09/15/2016","24,000","24,000","24,000","24,000","0.72K","0.00%"
"09/14/2016","24,000","24,000","24,000","24,000","0.96K","0.13%"
"09/07/2016","23,970","23,970","23,970","23,970","0.06K","-4.12%"
"09/06/2016","25,000","25,000","25,000","25,000","0.00K","0.00%"
"09/02/2016","25,000","25,000","25,000","25,000","0.05K","-3.83%"
"09/01/2016","25,995","25,995","25,995","25,995","0.03K","-0.02%"
"08/31/2016","26,000","26,000","26,000","26,000","0.02K","0.00%"
"08/29/2016","26,000","26,000","26,000","26,000","0.02K","-1.40%"
"08/26/2016","26,370","26,370","26,370","26,370","0.00K","-2.33%"
"08/23/2016","27,000","27,000","27,000","27,000","0.01K","0.00%"
"08/22/2016","27,000","27,000","27,000","27,000","0.01K","0.00%"
"08/19/2016","27,000","27,000","27,000","27,000","0.01K","0.00%"
"08/18/2016","27,000","27,000","27,000","27,000","0.05K","0.37%"
"08/16/2016","26,900","26,900","26,900","26,900","0.11K","-2.16%"
"08/12/2016","27,495","27,495","27,495","27,495","0.01K","-0.02%"
"08/10/2016","27,500","27,500","27,500","27,500","0.01K","0.00%"
"08/04/2016","27,500","27,500","27,500","27,500","0.00K","-1.79%"
"08/03/2016","28,000","28,000","28,000","28,000","0.01K","0.00%"
"08/02/2016","28,000","28,000","28,000","28,000","0.40K","-2.10%"
"07/29/2016","28,600","28,600","28,600","28,600","0.01K","0.00%"
"07/28/2016","28,600","28,600","28,600","28,600","0.00K","0.35%"
"07/27/2016","28,500","28,500","28,500","28,500","0.04K","0.00%"
"07/26/2016","28,500","28,500","28,500","28,500","0.01K","1.79%"
"07/25/2016","28,000","28,000","28,000","28,000","0.01K","0.00%"
"07/21/2016","28,000","28,000","28,000","28,000","0.00K","-1.75%"
"07/20/2016","28,500","28,500","28,500","28,500","0.00K","1.79%"
"07/18/2016","28,000","28,000","28,000","28,000","0.01K","0.00%"
"07/15/2016","28,000","28,000","28,000","28,000","0.01K","0.00%"
"07/14/2016","28,000","28,000","28,000","28,000","0.00K","0.00%"
